pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,slope,aspect,clay,sand,org_carbon,ph,month,temp,precip
43,0,Others,california,33,2021-11-27,-119.89297565854883,38.11394545344409,182.0,256.5,328.5,455.5,856.5,1041.5,977.0,1171.5,873.5,585.0,1,1519.0,4.3748207,327.81985,14.0,61.0,1.0,77.0,12,271.2865188762706,0.2069613768704066
44,0,Others,california,33,2021-11-27,-118.78445459794536,40.05924720120491,890.5,1146.0,1350.0,1606.0,1693.0,1748.5,1699.0,1816.5,2051.5,1755.5,1,52.0,4.528545,52.182396,23.0,38.0,2.0,72.0,12,280.5259788267074,0.2970748676903376
45,0,Others,california,33,2021-11-27,-117.73971392251435,39.16227939001157,384.5,633.5,709.5,1030.0,1535.5,1708.0,1591.0,1797.5,1661.5,1370.0,1,2451.0,12.967511,349.7959,22.0,46.0,5.0,73.0,12,269.4066518147786,0.0526044799931177
46,0,Others,california,33,2021-11-27,-121.61324942763774,39.82254112383942,56.0,190.0,93.0,386.0,1341.0,1726.0,1930.0,1878.0,658.0,298.0,1,39.0,1.5184088,232.36075,30.0,33.0,2.0,69.0,12,281.30005949287005,0.1176403745062479
47,0,Others,california,33,2021-11-27,-119.62437938859712,35.162530587469405,1653.0,2319.0,2799.0,3265.5,3316.0,3337.5,3300.0,3482.0,4887.5,4143.5,1,1295.0,5.677788,12.334981,19.0,49.0,2.0,74.0,12,272.5162105765394,0.1599411054499278
48,0,Others,california,33,2021-11-27,-119.81661885939867,36.79387114343045,1060.0,1329.0,1590.0,1624.0,1846.0,1940.0,1927.5,1979.0,2195.5,2024.0,1,619.0,8.7228155,114.96258,23.0,44.0,2.0,72.0,12,281.9297847952894,0.1068663730270991
49,0,Others,california,33,2021-11-27,-119.63426085672243,37.53812535632348,68.0,120.5,175.0,438.0,1052.5,1439.5,1013.0,1657.5,880.0,491.5,1,469.0,10.228368,26.216694,28.0,38.0,5.0,62.0,12,282.20524367465765,0.1610783620722422
50,0,Others,california,33,2021-11-27,-120.28104786128849,36.20637294761629,959.0,1327.0,1686.0,1994.5,2159.5,2391.5,2448.0,2599.0,3902.5,3174.5,1,3717.0,18.464468,330.76697,9.0,65.0,0.0,59.0,12,267.3413455101752,0.2294925137407908
51,0,Others,california,33,2021-11-27,-118.42288269608726,35.4684069417121,804.0,1050.0,1332.0,1508.0,1840.5,2028.5,2318.0,2262.5,2836.5,2213.0,1,2229.0,10.331884,152.61632,7.0,62.0,11.0,55.0,12,271.7981614963983,0.449561624134315
52,0,Others,california,33,2021-11-27,-118.52573979611894,39.88991477014839,3062.0,3594.0,3868.0,4188.0,4151.5,4180.5,4140.0,4146.5,4563.0,4385.0,1,2264.0,2.5319052,111.47424,5.0,78.0,8.0,53.0,12,271.428703226069,0.4398469313032755
53,0,Others,california,33,2021-11-27,-120.1458514110285,35.16702216389,256.5,369.0,425.5,609.0,964.0,1107.0,1171.0,1229.0,1870.5,1317.5,1,1599.0,13.725203,322.68723,13.0,60.0,2.0,78.0,12,273.7515857655515,0.0610927923567423
54,0,Others,california,33,2021-11-27,-122.39927530124233,37.465810975951854,345.5,473.5,483.0,777.5,1304.0,1429.0,1767.0,1704.5,2075.5,1256.5,1,2066.0,2.5642002,111.19026,17.0,51.0,2.0,77.0,12,269.71680491457704,0.0724562688715586
55,0,Others,california,33,2021-11-27,-121.2943475017753,38.62373937718192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,626.0,27.973618,107.7453,28.0,34.0,7.0,57.0,12,278.8575427968015,0.3298683150656352
56,0,Others,california,33,2021-11-27,-118.95558365957014,39.90024539591576,770.0,949.0,1255.0,1411.5,1474.0,1546.5,1521.0,1589.5,2289.0,2233.5,1,999.0,13.536622,132.25069,20.0,49.0,0.0,77.0,12,282.08358288836735,0.0758437945492396
57,0,Others,california,33,2021-11-27,-118.53607042188632,40.13156158157653,1338.0,1629.0,1744.0,1874.5,1833.0,1913.0,1962.0,1807.0,1880.5,1784.0,1,96.0,4.442509,308.6876,30.0,31.0,2.0,76.0,12,282.22857354276925,0.1664737745173106
58,0,Others,california,33,2021-11-27,-120.14225814989202,40.11988348288298,1193.0,1522.0,2027.0,2366.5,2575.0,2618.5,2637.0,2921.5,3520.5,3041.5,1,1347.0,10.16134,353.45978,10.0,67.0,7.0,61.0,12,272.6534674859816,0.4399845882303843
59,0,Others,california,33,2021-11-27,-120.2082843232748,38.514594070161394,184.5,313.5,312.0,547.5,1255.0,1585.0,1683.0,1842.0,763.5,420.0,1,232.0,2.1811945,148.21518,28.0,42.0,2.0,72.0,12,282.9283672045636,0.0862143619902262
60,0,Others,california,33,2021-11-27,-117.53759298358749,38.63227337238105,759.0,1029.0,1282.0,1406.0,1633.0,1725.5,1784.0,1755.0,1625.5,1363.0,1,2047.0,11.215086,168.43465,11.0,66.0,5.0,67.0,12,276.4699971188781,0.1346029921419749
61,0,Others,california,33,2021-11-27,-118.74223377959174,39.1865339026828,1663.0,2190.0,2609.0,2834.5,2907.5,2990.5,2960.0,3051.5,3510.5,3385.0,1,1186.0,2.7802885,180.0,22.0,52.0,0.0,84.0,12,274.74569751370336,0.0558902903444895
62,0,Others,california,33,2021-11-27,-120.36593865563778,39.69048877707385,842.0,1094.0,1421.0,1684.0,1996.5,2136.5,2293.0,2439.0,3185.5,2176.0,1,657.0,12.716257,142.101,23.0,41.0,3.0,70.0,12,281.7787930068149,0.1156115963108668
63,0,Others,california,33,2021-11-27,-117.55690676219604,35.68804502867932,1730.0,2235.0,2698.0,3004.5,2995.5,3097.0,3190.0,3155.5,4109.5,3880.5,1,190.0,6.0135956,202.78072,24.0,43.0,6.0,58.0,12,283.31182024555824,0.1755792035706171
64,0,Others,california,33,2021-11-27,-118.29577108338434,36.09453269474341,814.5,974.5,1159.0,1490.5,1767.0,1838.5,1871.0,2132.0,2467.5,2080.0,1,24.0,3.7047918,180.0,30.0,33.0,2.0,74.0,12,281.241200600901,0.2190981938488612
65,0,Others,california,33,2021-11-27,-119.09527168625073,39.693632880568266,3630.0,3988.0,4220.0,4523.0,4404.5,4451.0,4406.0,4349.0,4278.5,3529.0,1,1479.0,2.7802885,180.0,14.0,62.0,1.0,77.0,12,274.20855663668726,0.0635509475119242
66,0,Others,california,33,2021-11-27,-119.39396151822046,39.29837415555568,639.0,889.5,1183.0,1491.0,1889.5,2011.0,2149.0,2088.0,2438.5,2035.0,1,,,,,,,,12,,
67,0,Others,california,33,2021-11-27,-117.81607072166452,37.41864942353558,1148.0,1421.0,1676.0,2013.5,2111.0,2236.5,1980.0,2226.5,2898.0,2597.0,1,1235.0,2.215322,33.18323,14.0,64.0,1.0,80.0,12,274.0031923683741,0.0618000014670023
68,0,Others,california,33,2021-11-27,-122.3826564684861,39.55529232681386,304.0,629.5,427.5,996.0,2456.0,2766.5,2724.0,2938.0,1881.5,1059.0,1,1270.0,2.5952652,110.92427,17.0,49.0,2.0,78.0,12,272.55457215668054,0.1469675733692774
69,0,Others,california,33,2021-11-27,-118.94345640323452,36.63576765342542,652.0,860.0,1224.0,1531.0,1625.0,1787.0,1893.0,1966.0,2827.0,2395.0,1,1919.0,7.1352997,277.42993,7.0,73.0,9.0,58.0,12,272.7958093458606,0.4687665983088145
70,0,Others,california,33,2021-11-27,-119.61494707811386,37.278961396855,260.5,493.5,404.5,856.0,2356.0,2699.0,2936.0,2947.5,1337.0,640.0,1,2118.0,18.775116,180.0,17.0,49.0,2.0,74.0,12,269.4558920911564,0.0662317707188258
71,0,Others,california,33,2021-11-27,-122.03815255702628,39.112872049385,412.0,546.0,584.0,870.0,1289.0,1321.0,1608.0,1472.0,2549.0,1700.0,1,1198.0,3.585177,90.0,12.0,63.0,1.0,81.0,12,273.8656755672988,0.0652438982374796
72,0,Others,california,33,2021-11-27,-118.08107373047976,36.49338468089248,1413.0,1861.0,2585.0,2670.0,2793.5,2959.5,3290.0,3148.0,3659.5,3090.0,1,1493.0,1.5205009,52.421543,21.0,52.0,4.0,67.0,12,272.69254311182164,0.3044037803061137
73,0,Others,california,33,2021-11-27,-120.80386735664604,37.19990965185248,446.0,515.0,621.0,817.0,1044.5,1105.0,1273.0,1512.5,2068.0,1420.5,1,,,,,,,,12,,
74,0,Others,california,33,2021-11-27,-119.0786528534945,39.28624689922007,2245.0,2861.0,3420.0,3627.5,3653.0,3748.0,3854.0,3750.0,4114.5,3981.5,1,631.0,3.5950356,219.37952,17.0,65.0,0.0,80.0,12,280.4579659738848,0.0573105647213587
75,0,Others,california,33,2021-11-27,-119.8422208449961,38.6183494854772,1640.0,1242.0,957.0,919.0,1022.0,1078.0,833.0,913.5,384.0,335.5,1,2221.0,18.88581,264.56952,10.0,71.0,5.0,72.0,12,271.5872292467343,0.2017336620934138
76,0,Others,california,33,2021-11-27,-120.68394226621608,35.93912415059073,494.5,686.0,784.5,951.0,1481.0,1796.5,2534.0,2033.0,2333.5,1574.5,1,385.0,23.19322,10.792317,24.0,40.0,2.0,71.0,12,282.2920133529171,0.1693912579662928
77,0,Others,california,33,2021-11-27,-119.23046813651072,36.521232454700176,567.0,753.5,978.0,1208.0,1607.5,1767.0,1875.0,1903.0,2540.0,1925.5,1,1229.0,2.4093032,270.0,14.0,61.0,0.0,78.0,12,274.2508060906523,0.0657882227547297
78,0,Others,california,33,2021-11-27,-121.88319317051564,37.23853720906962,2164.5,2245.0,2257.5,2670.5,2904.0,3047.0,3118.0,3005.5,2792.5,2570.0,1,1340.0,11.668176,329.57098,14.0,55.0,1.0,79.0,12,273.2101527388378,0.1079843475468287
79,0,Others,california,33,2021-11-27,-120.92109750122364,36.20188137119569,1677.0,2179.0,2646.0,2833.5,2881.0,3018.5,3418.0,3178.0,4101.5,3299.0,1,1691.0,2.1909025,327.8074,10.0,65.0,1.0,80.0,12,271.158683694819,0.0682824834234843
80,0,Others,california,33,2021-11-27,-118.64476657126478,35.03272402891413,545.0,739.0,727.0,1270.5,2572.5,2842.0,2799.0,3152.0,2444.0,1543.0,1,146.0,2.4044974,90.0,42.0,21.0,2.0,72.0,12,280.6366007815125,0.1237522645838389
81,0,Others,california,33,2021-11-27,-118.92728672812036,38.4319490640224,1084.0,1420.0,1847.0,2024.5,2094.0,2182.0,2212.0,2241.0,2874.0,2670.0,1,1551.0,27.573696,238.19817,12.0,63.0,6.0,58.0,12,276.81319583359584,0.3131042256004939
82,0,Others,california,33,2021-11-27,-120.0766811341513,38.37355857055463,324.5,480.5,680.0,767.0,1188.0,1328.0,1748.5,1649.5,1524.5,1004.0,1,1299.0,18.806347,183.42482,20.0,45.0,7.0,61.0,12,277.49992140903265,0.3632254435665736
83,0,Others,california,33,2021-11-27,-119.7829320362442,39.26738227825356,684.5,890.0,1040.0,1339.5,1321.0,1371.5,1279.0,1374.5,1442.0,1276.0,1,15.0,2.389345,270.0,36.0,23.0,16.0,71.0,12,281.7897084554036,0.1158147289402613
84,0,Others,california,33,2021-11-27,-119.86378041181496,37.26728329816144,320.0,546.0,522.0,1216.0,1803.5,1887.5,1739.5,2250.0,1970.0,1352.5,1,,,,,,,,12,,
85,0,Others,california,33,2021-11-27,-121.79425995738782,36.53291055339373,274.0,362.0,407.5,630.0,953.0,1074.5,1263.0,1292.5,1845.5,1159.0,1,,,,,,,,12,,
86,0,Others,california,33,2021-11-27,-117.60721241810673,38.56534888371415,555.0,661.5,845.0,885.0,915.5,981.0,1043.0,1029.5,1089.0,979.0,1,1649.0,12.994409,73.70442,12.0,55.0,2.0,79.0,12,274.37212297993324,0.1611534788258204
87,0,Others,california,33,2021-11-27,-121.11109118381492,36.33078961446684,526.0,597.0,754.0,1067.0,1524.0,1660.0,1670.0,1870.0,2916.0,2149.0,1,26.0,2.50513,291.71567,29.0,32.0,2.0,74.0,12,282.49171250866306,0.122714294398559
88,0,Others,california,33,2021-11-27,-117.71725604041136,38.65877367326258,1003.0,1252.0,1642.0,1844.0,1889.0,1948.0,1973.0,2002.0,2161.5,2126.5,1,1274.0,4.8704367,280.95126,20.0,51.0,0.0,81.0,12,273.96883154428133,0.0772966726668009
89,0,Others,california,33,2021-11-27,-118.5953592306382,38.67943492479733,886.0,1128.0,1338.0,1304.5,1319.5,1340.0,1476.0,1374.5,1866.5,1981.5,1,2477.0,23.313011,25.63898,10.0,62.0,12.0,60.0,12,269.08719774471814,0.3345198764450678
90,0,Others,california,33,2021-11-27,-120.2451152499237,37.3135465352936,453.5,744.0,727.0,1355.5,2312.5,2547.0,2710.5,2721.5,2659.5,1662.0,1,412.0,9.370431,133.36755,28.0,34.0,3.0,69.0,12,281.814933694819,0.1252865775473246
91,0,Others,california,33,2021-11-27,-119.40968203569255,38.94353961832847,881.0,1228.0,1589.0,1901.0,2091.0,2203.0,2215.0,2301.5,2833.5,2299.5,1,,,,,,,,12,,
92,0,Others,california,33,2021-11-27,-118.47902740134472,38.81193642920496,424.5,566.5,608.0,933.5,884.0,919.0,732.5,1011.0,1689.0,1539.5,1,276.0,16.963951,211.88876,30.0,35.0,2.0,71.0,12,281.91583202731226,0.2525122894890437
93,0,Others,california,33,2021-11-27,-118.33844105938002,39.30241657433422,770.5,934.0,1263.0,1342.0,1386.0,1455.0,1542.0,1505.5,2107.0,1885.5,1,64.0,1.1648501,90.0,22.0,41.0,3.0,69.0,12,282.11499564878403,0.2269128843195567
94,0,Others,california,33,2021-11-27,-118.71663179399434,38.312023973592446,692.0,923.5,1170.0,1174.5,1510.0,1637.0,1971.0,1827.5,2175.5,1628.5,1,444.0,19.63109,176.77597,28.0,35.0,2.0,72.0,12,282.1281004874937,0.1103282107956538
95,0,Others,california,33,2021-11-27,-120.9148092942348,38.14358985782003,342.5,636.0,478.5,1053.0,1996.0,2175.0,2367.5,2379.0,2199.0,1345.0,1,952.0,29.006243,20.889105,15.0,60.0,3.0,70.0,12,277.9297244164252,0.1108975245602259
96,0,Others,california,33,2021-11-27,-120.51056741638102,40.23217289339792,1059.5,1225.0,1561.0,1879.5,2070.0,2241.0,2447.0,2535.0,2974.0,2209.0,1,1863.0,1.5036892,308.07327,11.0,67.0,1.0,80.0,12,270.21460764895204,0.1088411941177973
97,0,Others,california,33,2021-11-27,-120.48451627314157,37.65221139740665,375.0,714.0,472.0,1322.0,2826.0,3148.0,3396.0,3322.0,2516.0,1434.0,1,2154.0,6.5964003,45.579475,8.0,59.0,14.0,60.0,12,272.5071064938781,0.4572043701059947
98,0,Others,california,33,2021-11-27,-117.6197888320844,38.01827487568536,2156.0,2765.0,3300.0,3487.5,3521.5,3583.5,3764.0,3662.0,4371.5,4126.0,1,1533.0,0.0,-0.0,20.0,47.0,2.0,79.0,12,272.7206429102088,0.2066369189865717
99,0,Others,california,33,2021-11-27,-117.70198468058132,36.69640393510348,1768.0,2059.0,2285.0,2421.0,2404.5,2381.5,2467.0,2302.0,2267.0,2142.5,1,429.0,2.1896498,32.140438,15.0,56.0,2.0,67.0,12,280.71244188534314,0.2801951750166545
100,0,Others,california,33,2021-11-27,-122.43386043968091,39.71249750153478,372.0,614.0,441.5,1036.0,2188.5,2447.0,2681.0,2564.0,2118.0,1219.5,1,167.0,9.8534355,248.11188,24.0,41.0,5.0,70.0,12,282.6180303430045,0.2011382563955912
101,0,Others,california,33,2021-11-27,-119.26190917145487,36.3725612751784,275.5,538.0,468.5,1036.0,1889.5,2107.0,2467.0,2475.5,1901.0,1255.0,1,1820.0,23.698973,70.61543,10.0,63.0,2.0,81.0,12,269.65813240953673,0.0654630645163187
102,0,Others,california,33,2021-11-27,-119.31805387671236,36.146634981222334,538.0,654.0,800.0,878.0,925.0,979.0,1126.0,1181.0,2344.0,2344.0,1,390.0,12.769178,-0.0,29.0,33.0,2.0,71.0,12,282.36895965248027,0.1313344373352656
103,0,Others,california,33,2021-11-27,-119.66210863053014,39.886770666653966,1370.0,1779.0,2029.0,2243.5,2330.5,2425.0,2436.0,2502.5,2809.5,2452.5,1,1739.0,3.65361,220.48857,12.0,58.0,1.0,82.0,12,269.8236387519426,0.0705232604391703
104,0,Others,california,33,2021-11-27,-118.24546542747365,38.64080736758019,916.5,1219.0,1490.0,1836.5,2095.5,2186.0,2188.0,2292.5,2952.0,2299.5,1,1752.0,17.075897,222.45798,12.0,68.0,2.0,77.0,12,272.4989815988848,0.0833877011187205
